origin_lat,origin_lon,dest_lat,dest_lon,predicted_eta,real_eta,distance_km,departure_hour,day_of_week,congestion_index,temp,rain,start_time,end_time
3.065,101.6009,3.0732,101.6076,7.493715279670152,11.25,3.7256812874983036,13,2,1.0384615384615383,33.46,0,2025-08-27T13:41:34.625072+08:00,2025-08-27T13:41:34.625072+08:00
3.065,101.6009,3.0732,101.6076,13.079829752096565,13.25,2.8476705743744413,13,2,1.4560439560439562,33.46,0,2025-08-27T13:41:35.036650+08:00,2025-08-27T13:41:35.036650+08:00
3.065,101.6009,3.0732,101.6076,13.314125716560943,13.55,2.837161770204454,13,2,1.489010989010989,33.46,0,2025-08-27T13:41:35.036650+08:00,2025-08-27T13:41:35.036650+08:00
3.065,101.6009,3.0732,101.6076,13.30916576577204,13.983333333333333,3.7256812874983036,13,2,1.2907692307692307,33.46,0,2025-08-27T13:41:35.036650+08:00,2025-08-27T13:41:35.036650+08:00
3.065,101.6009,3.0732,101.6076,3.158911823558464,6.633333333333334,2.837161770204454,13,2,0.728937728937729,33.46,0,2025-08-27T13:41:35.431069+08:00,2025-08-27T13:41:35.435193+08:00
3.065,101.6009,3.0732,101.6076,3.394357882544557,6.75,2.8476705743744413,13,2,0.7417582417582418,33.46,0,2025-08-27T13:41:35.431069+08:00,2025-08-27T13:41:35.435193+08:00
3.065,101.6009,3.0732,101.6076,5.506655384937769,9.083333333333334,3.7256812874983036,13,2,0.8384615384615385,33.46,0,2025-08-27T13:41:35.431069+08:00,2025-08-27T13:41:35.437202+08:00
3.065,101.6009,3.1579,101.7113,41.70480500762304,33.75,23.93525181678932,13,3,1.384142173615858,20.76,0,2025-08-28T13:18:48.093743+08:00,2025-08-28T13:18:48.095232+08:00
3.065,101.6009,3.1579,101.7113,39.99234170965617,34.766666666666666,25.89445277593923,13,3,1.265009096422074,20.76,0,2025-08-28T13:18:48.094215+08:00,2025-08-28T13:18:48.097205+08:00
3.065,101.6009,3.1579,101.7113,41.239429852868405,39.45,23.55095826685941,13,3,1.5460483344219467,20.76,0,2025-08-28T13:18:48.094215+08:00,2025-08-28T13:18:48.100343+08:00
3.065,101.6009,3.1579,101.7113,31.601680013710563,22.183333333333334,23.93525181678932,13,3,0.9097744360902256,20.76,0,2025-08-28T13:18:48.661918+08:00,2025-08-28T13:18:48.661918+08:00
3.065,101.6009,3.1579,101.7113,30.618365181495736,22.266666666666666,23.55095826685941,13,3,0.8726322664924886,20.76,0,2025-08-28T13:18:48.661918+08:00,2025-08-28T13:18:48.662810+08:00
3.065,101.6009,3.1579,101.7113,31.545310940169905,24.066666666666666,25.89445277593923,13,3,0.8756822316555488,20.76,0,2025-08-28T13:18:48.661918+08:00,2025-08-28T13:18:48.662810+08:00
3.065,101.6009,3.1579,101.7113,37.123582067874075,30.316666666666666,23.945688062812334,13,3,1.2433356117566643,20.76,0,2025-08-28T13:18:49.204432+08:00,2025-08-28T13:18:49.205438+08:00
3.065,101.6009,3.1579,101.7113,36.80012604491765,32.45,25.89445277593923,13,3,1.1807155852031535,20.76,0,2025-08-28T13:18:49.204432+08:00,2025-08-28T13:18:49.206439+08:00
3.065,101.6009,3.1579,101.7113,39.34954035271234,35.21666666666667,23.55095826685941,13,3,1.380143696930111,20.76,0,2025-08-28T13:18:49.205438+08:00,2025-08-28T13:18:49.207440+08:00
3.065,101.6009,3.1579,101.7113,33.86938261600768,23.633333333333333,23.945688062812334,13,3,0.9692412850307587,20.76,0,2025-08-28T13:18:49.775461+08:00,2025-08-28T13:18:49.776461+08:00
3.065,101.6009,3.1579,101.7113,34.940810222165716,26.316666666666666,25.89445277593923,13,3,0.9575500303214068,20.76,0,2025-08-28T13:18:49.775461+08:00,2025-08-28T13:18:49.776461+08:00
3.065,101.6009,3.1579,101.7113,32.82474718623166,26.2,23.55095826685941,13,3,1.0267798824297845,20.76,0,2025-08-28T13:18:49.775461+08:00,2025-08-28T13:18:49.777465+08:00
3.065,101.6009,3.1579,101.7113,35.59325348857992,30.05,23.945688062812334,13,3,1.2323991797676008,20.76,0,2025-08-28T13:18:50.334446+08:00,2025-08-28T13:18:50.336371+08:00
3.065,101.6009,3.1579,101.7113,35.52571257787426,31.916666666666668,25.89445277593923,13,3,1.1613098847786538,20.76,0,2025-08-28T13:18:50.334446+08:00,2025-08-28T13:18:50.337366+08:00
3.065,101.6009,3.1579,101.7113,36.759973965097636,33.483333333333334,23.55095826685941,13,3,1.3122142390594385,20.76,0,2025-08-28T13:18:50.334446+08:00,2025-08-28T13:18:50.338440+08:00
3.065,101.6009,3.1579,101.7113,33.92971678837682,26.15,23.93525181678932,13,3,1.072453861927546,20.76,0,2025-08-28T13:18:50.971467+08:00,2025-08-28T13:18:50.972461+08:00
3.065,101.6009,3.1579,101.7113,35.48073273082932,28.716666666666665,25.89445277593923,13,3,1.0448756822316554,20.76,0,2025-08-28T13:18:50.971467+08:00,2025-08-28T13:18:50.972461+08:00
3.065,101.6009,3.1579,101.7113,33.03712808962918,28.566666666666666,23.55095826685941,13,3,1.1195297191378184,20.76,0,2025-08-28T13:18:50.971467+08:00,2025-08-28T13:18:50.973970+08:00
3.065,101.6009,3.1579,101.7113,40.588101066123535,50.06666666666667,23.945688062812334,13,3,2.053315105946685,20.76,0,2025-08-28T13:18:51.708612+08:00,2025-08-28T13:18:51.709625+08:00
3.065,101.6009,3.1579,101.7113,47.87895348470071,50.31666666666667,25.89445277593923,13,3,1.8308065494238934,20.76,0,2025-08-28T13:18:51.708992+08:00,2025-08-28T13:18:51.710627+08:00
3.065,101.6009,3.1579,101.7113,40.21664785039917,50.4,23.93525181678932,13,3,2.0669856459330145,20.76,0,2025-08-28T13:18:51.708992+08:00,2025-08-28T13:18:51.711626+08:00
3.065,101.6009,3.1579,101.7113,30.419825843770933,22.666666666666668,23.93525181678932,13,3,0.9295967190704033,20.76,0,2025-08-28T13:18:52.234834+08:00,2025-08-28T13:18:52.235373+08:00
3.065,101.6009,3.1579,101.7113,28.748922433961106,22.35,23.55095826685941,13,3,0.875898105813194,20.76,0,2025-08-28T13:18:52.234834+08:00,2025-08-28T13:18:52.235964+08:00
3.065,101.6009,3.1579,101.7113,31.223802023325113,25.483333333333334,25.89445277593923,13,3,0.9272286234081262,20.76,0,2025-08-28T13:18:52.234834+08:00,2025-08-28T13:18:52.236487+08:00
3.065,101.6009,3.0732,101.6076,13.324589075686353,9.483333333333333,2.8476705743744413,13,3,1.042124542124542,20.76,0,2025-08-28T13:18:52.703192+08:00,2025-08-28T13:18:52.704196+08:00
3.065,101.6009,3.0732,101.6076,13.44911098568302,9.566666666666666,2.837161770204454,13,3,1.0512820512820513,20.76,0,2025-08-28T13:18:52.704196+08:00,2025-08-28T13:18:52.705197+08:00
3.065,101.6009,3.0732,101.6076,15.634919023474637,10.266666666666667,3.7256812874983036,13,3,0.9476923076923077,20.76,0,2025-08-28T13:18:52.704196+08:00,2025-08-28T13:18:52.705197+08:00
3.065,101.6009,3.0732,101.6076,8.93782387354925,7.55,2.837161770204454,13,3,0.8296703296703297,20.76,0,2025-08-28T13:18:53.185492+08:00,2025-08-28T13:18:53.186486+08:00
3.065,101.6009,3.0732,101.6076,9.419664798456214,7.65,2.8476705743744413,13,3,0.8406593406593408,20.76,0,2025-08-28T13:18:53.186486+08:00,2025-08-28T13:18:53.187490+08:00
3.065,101.6009,3.0732,101.6076,16.128148167557274,7.75,5.554907466351381,13,3,0.808695652173913,20.76,0,2025-08-28T13:18:53.186486+08:00,2025-08-28T13:18:53.188489+08:00
3.065,101.6009,3.0732,101.6076,14.180451768900461,10.75,2.8476705743744413,13,3,1.1813186813186813,20.76,0,2025-08-28T13:18:53.730574+08:00,2025-08-28T13:18:53.731320+08:00
3.065,101.6009,3.0732,101.6076,14.303591570351028,10.85,2.837161770204454,13,3,1.1923076923076923,20.76,0,2025-08-28T13:18:53.730574+08:00,2025-08-28T13:18:53.731320+08:00
3.065,101.6009,3.0732,101.6076,16.64876644377476,11.533333333333333,3.7256812874983036,13,3,1.0646153846153845,20.76,0,2025-08-28T13:18:53.730574+08:00,2025-08-28T13:18:53.732434+08:00
3.065,101.6009,3.0732,101.6076,9.987041247909417,8.266666666666667,2.837161770204454,13,3,0.9084249084249085,20.76,0,2025-08-28T13:18:54.224372+08:00,2025-08-28T13:18:54.224950+08:00
3.065,101.6009,3.0732,101.6076,10.127033949870192,8.3,2.8476705743744413,13,3,0.9120879120879122,20.76,0,2025-08-28T13:18:54.224372+08:00,2025-08-28T13:18:54.226469+08:00
3.065,101.6009,3.0732,101.6076,12.547734018212072,10.0,3.7256812874983036,13,3,0.923076923076923,20.76,0,2025-08-28T13:18:54.224950+08:00,2025-08-28T13:18:54.226469+08:00
3.065,101.6009,3.0732,101.6076,13.38040973813515,10.816666666666666,2.8476705743744413,13,3,1.1886446886446886,20.76,0,2025-08-28T13:18:54.728956+08:00,2025-08-28T13:18:54.730951+08:00
3.065,101.6009,3.0732,101.6076,13.453395054431486,10.9,2.837161770204454,13,3,1.197802197802198,20.76,0,2025-08-28T13:18:54.728956+08:00,2025-08-28T13:18:54.731952+08:00
3.065,101.6009,3.0732,101.6076,21.49919282715249,10.3,5.554907466351381,13,3,1.0747826086956522,20.76,0,2025-08-28T13:18:54.729950+08:00,2025-08-28T13:18:54.732949+08:00
3.065,101.6009,3.0732,101.6076,11.281753179793492,9.116666666666667,2.837161770204454,13,3,1.0018315018315018,20.76,0,2025-08-28T13:18:55.236593+08:00,2025-08-28T13:18:55.239593+08:00
3.065,101.6009,3.0732,101.6076,11.299003345306634,9.166666666666666,2.8476705743744413,13,3,1.0073260073260073,20.76,0,2025-08-28T13:18:55.238594+08:00,2025-08-28T13:18:55.243103+08:00
3.065,101.6009,3.0732,101.6076,13.350910874008301,11.016666666666667,3.7256812874983036,13,3,1.016923076923077,20.76,0,2025-08-28T13:18:55.238594+08:00,2025-08-28T13:18:55.246916+08:00
3.065,101.6009,3.0732,101.6076,15.25545807941769,12.733333333333333,2.8476705743744413,13,3,1.3992673992673992,20.76,0,2025-08-28T13:18:55.720588+08:00,2025-08-28T13:18:55.720588+08:00
3.065,101.6009,3.0732,101.6076,15.457166024609169,13.2,2.837161770204454,13,3,1.4505494505494505,20.76,0,2025-08-28T13:18:55.720588+08:00,2025-08-28T13:18:55.722823+08:00
3.065,101.6009,3.0732,101.6076,17.925334467157988,13.516666666666667,3.7256812874983036,13,3,1.2476923076923077,20.76,0,2025-08-28T13:18:55.720588+08:00,2025-08-28T13:18:55.722823+08:00
3.065,101.6009,3.0732,101.6076,10.256826266165158,6.866666666666666,2.837161770204454,13,3,0.7545787545787546,20.76,0,2025-08-28T13:18:56.172972+08:00,2025-08-28T13:18:56.173857+08:00
3.065,101.6009,3.0732,101.6076,10.407113571915435,6.966666666666667,2.8476705743744413,13,3,0.7655677655677656,20.76,0,2025-08-28T13:18:56.172972+08:00,2025-08-28T13:18:56.173857+08:00
3.065,101.6009,3.0732,101.6076,16.353977008915912,7.983333333333333,5.554907466351381,13,3,0.8330434782608696,20.76,0,2025-08-28T13:18:56.172972+08:00,2025-08-28T13:18:56.174858+08:00
